,employee_id,department,gender,job_level,performance_rating,engagement,salary_thousands,tenure_years,age_years,promotion_indicator,record_start_date,record_end_date,termination_indicator,termination_date
13390,12570,Technology,Female,Individual Contributor,,,103,0,29,0,2018-06-18,2018-12-31,0,
13391,12571,Technology,Female,Senior Leader,,,1068,0,48,0,2018-07-31,2018-12-31,0,
13392,12584,Technology,Male,Senior Leader,,,645,0,30,0,2018-10-04,2018-11-15,1,2018-11-15 00:00:00
13393,12590,Technology,Female,Individual Contributor,,,147,0,43,0,2018-07-30,2018-12-31,0,
13394,12596,Technology,Male,Individual Contributor,,,74,0,59,0,2018-11-04,2018-12-31,0,
13395,12601,Account/Client Management,Female,Senior Leader,,,547,0,53,0,2018-11-26,2018-12-14,1,2018-12-14 00:00:00
13396,12614,Technology,Male,Individual Contributor,,,95,0,24,0,2018-06-08,2018-12-31,0,
13397,12616,"Corporate Admin (HR, Finance, etc)",Male,Manager,,,268,0,24,0,2018-07-20,2018-12-31,0,
13398,12619,Technology,Male,Senior Leader,,,480,0,41,0,2018-01-25,2018-12-31,0,
13399,12637,Technology,Male,Senior Leader,,,966,0,45,0,2018-07-15,2018-12-31,0,
13400,12670,Technology,Male,Senior Leader,,,775,0,49,0,2018-04-29,2018-12-10,1,2018-12-10 00:00:00
13401,12673,Account/Client Management,Female,Individual Contributor,,,124,0,22,0,2018-04-30,2018-12-31,0,
13402,12674,Technology,Female,Individual Contributor,,,128,0,31,0,2018-01-27,2018-12-31,0,
13403,12680,"Corporate Admin (HR, Finance, etc)",Male,Manager,,,179,0,46,0,2018-05-31,2018-12-31,0,
13404,12681,Technology,Female,Manager,,,360,0,54,0,2018-01-14,2018-12-31,0,
13405,12682,Technology,Female,Individual Contributor,,,112,0,64,0,2018-04-28,2018-12-31,0,
13406,12683,Technology,Female,Individual Contributor,,,179,0,43,0,2018-07-18,2018-12-31,0,
13407,12688,Technology,Male,Individual Contributor,,,177,0,57,0,2018-04-21,2018-12-31,0,
13408,12697,Technology,Male,Individual Contributor,,,85,0,34,0,2018-04-10,2018-12-31,0,
13409,12705,Account/Client Management,Female,Individual Contributor,,,110,0,54,0,2018-05-27,2018-12-31,0,
13410,12709,Technology,Female,Individual Contributor,,,155,0,26,0,2018-06-29,2018-12-31,0,
13411,12713,Technology,Male,Individual Contributor,,,189,0,31,0,2018-07-12,2018-12-16,1,2018-12-16 00:00:00
13412,12719,Technology,Female,Individual Contributor,,,79,0,35,0,2018-01-23,2018-12-31,0,
13413,12722,Technology,Male,Manager,,,137,0,35,0,2018-11-02,2018-12-31,0,
13414,12728,Account/Client Management,Female,Manager,,,318,0,62,0,2018-04-04,2018-12-31,0,
13415,12745,Account/Client Management,Male,Executive,,,8726,0,55,0,2018-10-19,2018-12-31,0,
13416,12748,Technology,Male,Individual Contributor,,,161,0,40,0,2018-09-14,2018-12-31,0,
13417,12751,Account/Client Management,Male,Individual Contributor,,,143,0,46,0,2018-04-15,2018-12-31,0,
13418,12758,Technology,Female,Senior Leader,,,668,0,50,0,2018-05-04,2018-12-31,0,
13419,12765,Account/Client Management,Male,Individual Contributor,,,84,0,64,0,2018-10-08,2018-12-31,0,
13420,12769,Account/Client Management,Female,Individual Contributor,,,160,0,28,0,2018-03-22,2018-12-31,0,
13421,12771,Technology,Male,Executive,,,11368,0,43,0,2018-05-12,2018-12-31,0,
13422,12785,Account/Client Management,Male,Executive,,,6624,0,24,0,2018-03-12,2018-12-31,0,
13423,12786,Account/Client Management,Male,Individual Contributor,,,70,0,25,0,2018-09-16,2018-09-21,1,2018-09-21 00:00:00
13424,12794,Technology,Female,Senior Leader,,,1400,0,63,0,2018-05-18,2018-11-18,1,2018-11-18 00:00:00
13425,12803,Technology,Male,Manager,,,395,0,27,0,2018-04-08,2018-12-31,0,
13426,12804,Account/Client Management,Male,Manager,,,361,0,38,0,2018-02-24,2018-09-11,1,2018-09-11 00:00:00
13427,12805,Account/Client Management,Female,Individual Contributor,,,174,0,26,0,2018-02-20,2018-12-31,0,
13428,12808,Technology,Male,Individual Contributor,,,92,0,42,0,2018-09-09,2018-12-31,0,
13429,12809,Account/Client Management,Male,Executive,,,3066,0,39,0,2018-06-16,2018-12-31,0,
13430,12817,Account/Client Management,Male,Executive,,,2209,0,51,0,2018-06-27,2018-12-31,0,
13431,12820,Technology,Female,Manager,,,285,0,23,0,2018-04-12,2018-12-31,0,
13432,12822,Account/Client Management,Male,Manager,,,343,0,39,0,2018-03-01,2018-12-31,0,
13433,12824,Technology,Male,Senior Leader,,,537,0,35,0,2018-10-04,2018-12-31,0,
13434,12828,Technology,Male,Manager,,,355,0,47,0,2018-08-23,2018-12-31,0,
13435,12831,Account/Client Management,Female,Individual Contributor,,,138,0,25,0,2018-07-11,2018-11-11,1,2018-11-11 00:00:00
13436,12839,Technology,Male,Senior Leader,,,484,0,24,0,2018-02-04,2018-12-31,0,
13437,12843,Technology,Male,Individual Contributor,,,115,0,53,0,2018-03-09,2018-12-31,0,
13438,12846,Technology,Male,Senior Leader,,,909,0,56,0,2018-07-13,2018-12-31,0,
13439,12849,Account/Client Management,Male,Individual Contributor,,,174,0,62,0,2018-07-13,2018-12-31,0,
13440,12853,Technology,Female,Individual Contributor,,,100,0,41,0,2018-09-23,2018-12-31,0,
13441,12869,Technology,Male,Individual Contributor,,,143,0,52,0,2018-03-12,2018-12-31,0,
13442,12881,Account/Client Management,Male,Individual Contributor,,,59,0,32,0,2018-01-05,2018-12-31,0,
13443,12887,Technology,Male,Individual Contributor,,,182,0,63,0,2018-08-26,2018-12-31,0,
13444,12888,Technology,Male,Individual Contributor,,,140,0,36,0,2018-03-24,2018-12-31,0,
13445,12897,Account/Client Management,Male,Senior Leader,,,781,0,62,0,2018-03-02,2018-12-31,0,
13446,12914,Technology,Female,Individual Contributor,,,119,0,48,0,2018-06-29,2018-12-31,0,
13447,12917,Technology,Male,Executive,,,7303,0,27,0,2018-09-16,2018-12-31,0,
13448,12923,Technology,Male,Individual Contributor,,,112,0,38,0,2018-10-05,2018-12-31,0,
13449,12924,Technology,Male,Individual Contributor,,,123,0,29,0,2018-11-13,2018-12-31,0,
13450,12930,Technology,Female,Individual Contributor,,,160,0,42,0,2018-01-21,2018-12-31,0,
13451,12935,Technology,Male,Individual Contributor,,,87,0,26,0,2018-10-16,2018-12-31,0,
13452,12936,"Corporate Admin (HR, Finance, etc)",Male,Manager,,,260,0,32,0,2018-07-29,2018-12-31,0,
13453,12941,Account/Client Management,Male,Manager,,,133,0,38,0,2018-10-05,2018-10-16,1,2018-10-16 00:00:00
13454,12944,Technology,Male,Manager,,,161,0,38,0,2018-01-02,2018-12-31,0,
13455,12951,Account/Client Management,Male,Executive,,,2320,0,58,0,2018-07-24,2018-08-04,1,2018-08-04 00:00:00
13456,12968,Account/Client Management,Male,Individual Contributor,,,81,0,24,0,2018-03-03,2018-12-31,0,
13457,12984,Technology,Male,Individual Contributor,,,133,0,24,0,2018-07-04,2018-12-31,0,
13458,12988,Technology,Male,Senior Leader,,,712,0,48,0,2018-01-11,2018-12-31,0,
13459,12989,Account/Client Management,Female,Individual Contributor,,,65,0,43,0,2018-06-16,2018-12-24,1,2018-12-24 00:00:00
13460,12990,Account/Client Management,Male,Manager,,,386,0,38,0,2018-09-20,2018-12-31,0,
13461,13003,Account/Client Management,Male,Individual Contributor,,,142,0,49,0,2018-07-10,2018-12-31,0,
13462,13007,Account/Client Management,Male,Individual Contributor,,,75,0,56,0,2018-10-06,2018-12-31,0,
13463,13014,Technology,Male,Individual Contributor,,,97,0,63,0,2018-09-08,2018-12-31,0,
13464,13019,Technology,Male,Individual Contributor,,,74,0,33,0,2018-09-04,2018-12-31,0,
13465,13026,Account/Client Management,Male,Individual Contributor,,,112,0,57,0,2018-05-19,2018-12-31,0,
13466,13042,Technology,Male,Individual Contributor,,,83,0,33,0,2018-03-29,2018-12-31,0,
13467,13054,Technology,Male,Executive,,,1063,0,22,0,2018-05-06,2018-12-31,0,
13468,13070,Technology,Male,Manager,,,179,0,27,0,2018-05-01,2018-12-31,0,
13469,13071,Technology,Female,Manager,,,336,0,33,0,2018-10-18,2018-10-22,1,2018-10-22 00:00:00
13470,13077,Technology,Female,Individual Contributor,,,146,0,34,0,2018-02-06,2018-12-31,0,
13471,13087,Account/Client Management,Female,Manager,,,339,0,60,0,2018-01-26,2018-12-31,0,
13472,13089,Technology,Female,Individual Contributor,,,174,0,53,0,2018-02-17,2018-04-08,1,2018-04-08 00:00:00
13473,13099,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,,,79,0,39,0,2018-01-13,2018-12-31,0,
13474,13101,Technology,Male,Individual Contributor,,,42,0,29,0,2018-09-18,2018-12-11,1,2018-12-11 00:00:00
13475,13107,Account/Client Management,Female,Individual Contributor,,,165,0,21,0,2018-10-09,2018-12-31,0,
13476,13115,Technology,Male,Individual Contributor,,,116,0,29,0,2018-04-07,2018-12-31,0,
13477,13127,Technology,Male,Individual Contributor,,,67,0,64,0,2018-10-28,2018-12-31,0,
13478,13131,Account/Client Management,Female,Executive,,,5471,0,42,0,2018-04-27,2018-12-31,0,
13479,13137,Technology,Male,Individual Contributor,,,111,0,42,0,2018-01-24,2018-09-27,1,2018-09-27 00:00:00
13480,13141,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,,,105,0,56,0,2018-10-22,2018-12-31,0,
13481,13144,Technology,Female,Manager,,,294,0,21,0,2018-05-24,2018-11-14,1,2018-11-14 00:00:00
13482,13155,Technology,Female,Individual Contributor,,,88,0,61,0,2018-06-09,2018-12-31,0,
13483,13163,Technology,Female,Individual Contributor,,,52,0,42,0,2018-08-20,2018-12-31,0,
13484,13165,Technology,Female,Manager,,,401,0,51,0,2018-08-24,2018-12-31,0,
13485,13168,Technology,Male,Manager,,,231,0,48,0,2018-10-26,2018-11-30,1,2018-11-30 00:00:00
13486,13175,Technology,Female,Individual Contributor,,,117,0,45,0,2018-11-08,2018-12-10,1,2018-12-10 00:00:00
13487,13178,"Corporate Admin (HR, Finance, etc)",Female,Senior Leader,,,1234,0,23,0,2018-02-01,2018-12-31,0,
13488,13184,"Corporate Admin (HR, Finance, etc)",Male,Manager,,,327,0,48,0,2018-06-26,2018-12-31,0,
13489,13201,Technology,Male,Individual Contributor,,,182,0,55,0,2018-09-21,2018-10-23,1,2018-10-23 00:00:00
13490,13211,Technology,Male,Individual Contributor,,,89,0,24,0,2018-06-18,2018-12-31,0,
13491,13214,Technology,Female,Individual Contributor,,,107,0,22,0,2018-01-07,2018-12-31,0,
13492,13238,Technology,Male,Individual Contributor,,,154,0,43,0,2018-08-29,2018-12-31,0,
13493,13254,Technology,Male,Individual Contributor,,,104,0,22,0,2018-06-30,2018-12-31,0,
13494,13257,Technology,Female,Individual Contributor,,,94,0,43,0,2018-03-12,2018-12-31,0,
13495,13265,Technology,Male,Senior Leader,,,630,0,31,0,2018-11-11,2018-12-31,0,
13496,13273,Account/Client Management,Male,Individual Contributor,,,162,0,23,0,2018-07-20,2018-12-31,0,
13497,13282,Technology,Female,Senior Leader,,,993,0,62,0,2018-05-20,2018-12-31,0,
13498,13299,Account/Client Management,Female,Executive,,,6198,0,60,0,2018-07-25,2018-12-31,0,
13499,13310,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,,,46,0,25,0,2018-03-11,2018-12-31,0,
13500,13316,Technology,Male,Individual Contributor,,,190,0,22,0,2018-07-29,2018-12-31,0,
13501,13340,Technology,Female,Individual Contributor,,,84,0,53,0,2018-10-06,2018-10-10,1,2018-10-10 00:00:00
13502,13350,Technology,Female,Individual Contributor,,,83,0,56,0,2018-11-22,2018-12-31,0,
13503,13357,Technology,Male,Executive,,,8833,0,54,0,2018-08-05,2018-12-31,0,
13504,13361,Technology,Male,Senior Leader,,,611,0,56,0,2018-11-04,2018-12-31,0,
13505,13367,Account/Client Management,Female,Executive,,,3333,0,40,0,2018-07-19,2018-12-31,0,
13506,13377,Technology,Male,Individual Contributor,,,153,0,48,0,2018-05-28,2018-08-05,1,2018-08-05 00:00:00
13507,13378,Account/Client Management,Female,Individual Contributor,,,107,0,33,0,2018-11-02,2018-12-31,0,
13508,13379,Account/Client Management,Male,Individual Contributor,,,165,0,27,0,2018-04-13,2018-12-03,1,2018-12-03 00:00:00
13509,13384,Technology,Female,Individual Contributor,,,132,0,54,0,2018-08-13,2018-12-31,0,
13510,13390,Account/Client Management,Male,Individual Contributor,,,197,0,61,0,2018-11-23,2018-12-31,0,
13511,13398,Technology,Female,Manager,,,146,0,38,0,2018-02-11,2018-12-31,0,
13512,13401,Technology,Female,Individual Contributor,,,77,0,52,0,2018-02-08,2018-12-31,0,
13513,13407,Technology,Male,Executive,,,4305,0,23,0,2018-01-10,2018-05-10,1,2018-05-10 00:00:00
13514,13418,Technology,Male,Manager,,,346,0,41,0,2018-11-08,2018-12-31,0,
13515,13425,Account/Client Management,Male,Senior Leader,,,742,0,51,0,2018-04-20,2018-12-31,0,
13516,13430,Technology,Male,Individual Contributor,,,138,0,57,0,2018-08-24,2018-12-31,0,
13517,13434,"Corporate Admin (HR, Finance, etc)",Male,Manager,,,160,0,47,0,2018-01-26,2018-12-31,0,
13518,13436,Technology,Female,Individual Contributor,,,69,0,32,0,2018-04-21,2018-12-31,0,
13519,13438,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,,,135,0,31,0,2018-11-01,2018-12-31,0,
13520,13443,Technology,Male,Manager,,,320,0,48,0,2018-03-12,2018-08-03,1,2018-08-03 00:00:00
13521,13445,Technology,Female,Individual Contributor,,,166,0,57,0,2018-03-21,2018-12-31,0,
13522,13446,Account/Client Management,Female,Manager,,,360,0,50,0,2018-04-28,2018-12-31,0,
13523,13447,Account/Client Management,Female,Individual Contributor,,,185,0,28,0,2018-11-21,2018-12-31,0,
13524,13449,Technology,Male,Executive,,,1082,0,63,0,2018-02-13,2018-12-31,0,
13525,13455,Account/Client Management,Female,Individual Contributor,,,140,0,30,0,2018-07-10,2018-10-18,1,2018-10-18 00:00:00
13526,13456,Technology,Male,Manager,,,226,0,27,0,2018-08-04,2018-12-31,0,
13527,13457,Account/Client Management,Male,Manager,,,174,0,30,0,2018-10-22,2018-12-31,0,
13528,13469,"Corporate Admin (HR, Finance, etc)",Female,Manager,,,375,0,54,0,2018-06-24,2018-12-31,0,
13529,13474,Account/Client Management,Male,Executive,,,10985,0,35,0,2018-09-25,2018-12-31,0,
13530,13485,Technology,Female,Individual Contributor,,,144,0,41,0,2018-01-23,2018-12-31,0,
13531,13486,Technology,Male,Individual Contributor,,,112,0,21,0,2018-09-16,2018-11-12,1,2018-11-12 00:00:00
13532,13495,Technology,Male,Individual Contributor,,,119,0,27,0,2018-06-20,2018-12-31,0,
13533,13496,Technology,Female,Individual Contributor,,,165,0,37,0,2018-07-19,2018-12-31,0,
13534,13508,Technology,Female,Individual Contributor,,,84,0,64,0,2018-05-25,2018-12-31,0,
13535,13520,Technology,Male,Individual Contributor,,,156,0,46,0,2018-11-13,2018-12-31,0,
13536,13530,Technology,Male,Manager,,,341,0,28,0,2018-04-06,2018-12-31,0,
13537,13531,Account/Client Management,Male,Manager,,,323,0,53,0,2018-08-21,2018-12-31,0,
13538,13539,Account/Client Management,Male,Manager,,,343,0,31,0,2018-03-27,2018-12-31,0,
13539,13558,Account/Client Management,Female,Executive,,,1741,0,39,0,2018-01-09,2018-12-31,0,
13540,13575,Technology,Male,Individual Contributor,,,62,0,31,0,2018-06-05,2018-12-31,0,
13541,13576,Technology,Male,Individual Contributor,,,70,0,34,0,2018-10-02,2018-12-31,0,
13542,13599,Technology,Male,Individual Contributor,,,126,0,24,0,2018-01-24,2018-12-31,0,
13543,13601,Technology,Female,Executive,,,6590,0,24,0,2018-05-24,2018-12-31,0,
13544,13612,Account/Client Management,Male,Individual Contributor,,,114,0,31,0,2018-06-07,2018-12-31,0,
13545,13613,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,,,160,0,64,0,2018-05-24,2018-12-31,0,
13546,13614,Technology,Female,Individual Contributor,,,115,0,27,0,2018-01-04,2018-12-31,0,
13547,13626,Account/Client Management,Female,Executive,,,6943,0,28,0,2018-02-05,2018-12-31,0,
13548,13635,Account/Client Management,Male,Individual Contributor,,,138,0,34,0,2018-02-05,2018-10-07,1,2018-10-07 00:00:00
13549,13637,Technology,Male,Manager,,,316,0,30,0,2018-08-31,2018-09-05,1,2018-09-05 00:00:00
13550,13638,Technology,Male,Individual Contributor,,,69,0,53,0,2018-06-17,2018-12-31,0,
13551,13639,Account/Client Management,Male,Manager,,,213,0,28,0,2018-10-02,2018-12-31,0,
13552,13643,Account/Client Management,Male,Individual Contributor,,,97,0,54,0,2018-03-06,2018-12-31,0,
13553,13652,Account/Client Management,Male,Manager,,,376,0,55,0,2018-08-14,2018-12-31,0,
13554,13654,Technology,Male,Individual Contributor,,,88,0,64,0,2018-08-11,2018-12-31,0,
13555,13658,Technology,Male,Individual Contributor,,,184,0,32,0,2018-08-09,2018-12-31,0,
13556,13660,Technology,Male,Individual Contributor,,,41,0,39,0,2018-05-13,2018-05-20,1,2018-05-20 00:00:00
13557,13671,Technology,Male,Manager,,,163,0,29,0,2018-01-04,2018-02-23,1,2018-02-23 00:00:00
13558,13680,"Corporate Admin (HR, Finance, etc)",Female,Manager,,,177,0,39,0,2018-04-19,2018-12-31,0,
13559,13686,Account/Client Management,Male,Individual Contributor,,,139,0,47,0,2018-06-14,2018-12-31,0,
13560,13690,Account/Client Management,Male,Executive,,,7429,0,36,0,2018-06-04,2018-10-06,1,2018-10-06 00:00:00
13561,13691,Account/Client Management,Male,Individual Contributor,,,141,0,28,0,2018-07-15,2018-12-31,0,
13562,13692,Technology,Female,Individual Contributor,,,180,0,62,0,2018-08-11,2018-12-31,0,
13563,13693,Technology,Male,Individual Contributor,,,129,0,24,0,2018-04-16,2018-12-31,0,
13564,13695,Technology,Male,Manager,,,156,0,50,0,2018-01-02,2018-12-31,0,
13565,13705,Technology,Male,Individual Contributor,,,96,0,60,0,2018-04-10,2018-12-31,0,
13566,13707,Technology,Male,Manager,,,331,0,23,0,2018-04-18,2018-12-31,0,
13567,13710,Technology,Male,Individual Contributor,,,83,0,34,0,2018-11-14,2018-12-31,0,
13568,13717,"Corporate Admin (HR, Finance, etc)",Male,Manager,,,146,0,22,0,2018-02-08,2018-12-31,0,
13569,13728,Account/Client Management,Female,Manager,,,437,0,51,0,2018-03-27,2018-12-31,0,
13570,13731,Technology,Male,Individual Contributor,,,97,0,53,0,2018-03-01,2018-12-31,0,
13571,13737,Technology,Male,Senior Leader,,,818,0,48,0,2018-08-01,2018-08-21,1,2018-08-21 00:00:00
13572,13742,Technology,Female,Manager,,,236,0,57,0,2018-10-19,2018-12-31,0,
13573,13744,Technology,Male,Individual Contributor,,,65,0,50,0,2018-07-10,2018-10-08,1,2018-10-08 00:00:00
13574,13759,"Corporate Admin (HR, Finance, etc)",Male,Senior Leader,,,565,0,26,0,2018-06-12,2018-12-31,0,
13575,13761,Technology,Female,Individual Contributor,,,140,0,41,0,2018-07-26,2018-12-28,1,2018-12-28 00:00:00
13576,13777,Account/Client Management,Male,Individual Contributor,,,56,0,62,0,2018-05-06,2018-12-31,0,
13577,13779,Account/Client Management,Male,Individual Contributor,,,78,0,60,0,2018-10-11,2018-12-31,0,
13578,13788,Technology,Male,Individual Contributor,,,178,0,42,0,2018-04-02,2018-12-31,0,
13579,13793,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,,,192,0,23,0,2018-10-05,2018-12-31,0,
13580,13796,Account/Client Management,Female,Manager,,,427,0,36,0,2018-09-06,2018-12-31,0,
13581,13798,Account/Client Management,Female,Manager,,,386,0,23,0,2018-03-11,2018-12-31,0,
13582,13800,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,,,157,0,23,0,2018-05-01,2018-12-31,0,
13583,13807,Account/Client Management,Male,Manager,,,103,0,36,0,2018-02-04,2018-12-31,0,
13584,13810,Technology,Male,Manager,,,334,0,31,0,2018-10-04,2018-12-31,0,
13585,13830,Account/Client Management,Male,Individual Contributor,,,138,0,51,0,2018-09-25,2018-12-31,0,
13586,13835,Account/Client Management,Male,Manager,,,263,0,53,0,2018-06-07,2018-07-11,1,2018-07-11 00:00:00
13587,13846,Technology,Male,Individual Contributor,,,164,0,34,0,2018-10-01,2018-12-31,0,
13588,13848,Technology,Female,Individual Contributor,,,77,0,22,0,2018-04-11,2018-12-31,0,
13589,13858,Account/Client Management,Male,Manager,,,328,0,21,0,2018-11-28,2018-12-03,1,2018-12-03 00:00:00
13590,13868,Technology,Male,Individual Contributor,,,135,0,38,0,2018-08-28,2018-12-31,0,
13591,13869,"Corporate Admin (HR, Finance, etc)",Male,Manager,,,344,0,50,0,2018-10-07,2018-12-31,0,
13592,13873,Technology,Female,Manager,,,383,0,59,0,2018-06-13,2018-12-31,0,
13593,13879,Technology,Male,Manager,,,328,0,51,0,2018-07-25,2018-12-31,0,
13594,13880,Account/Client Management,Male,Individual Contributor,,,85,0,64,0,2018-01-25,2018-12-31,0,
13595,13892,Technology,Male,Individual Contributor,,,74,0,52,0,2018-03-23,2018-12-31,0,
13596,13900,Technology,Female,Manager,,,246,0,49,0,2018-10-09,2018-12-31,0,
13597,13901,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,,,192,0,45,0,2018-07-16,2018-12-31,0,
13598,13903,Technology,Male,Individual Contributor,,,91,0,21,0,2018-05-14,2018-12-31,0,
13599,13918,Technology,Male,Manager,,,132,0,55,0,2018-08-23,2018-09-24,1,2018-09-24 00:00:00
13600,13922,Technology,Male,Executive,,,2907,0,59,0,2018-09-03,2018-12-31,0,
13601,13930,Technology,Male,Individual Contributor,,,102,0,45,0,2018-01-03,2018-12-31,0,
13602,13936,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,,,136,0,28,0,2018-07-15,2018-12-31,0,
13603,13942,Technology,Female,Individual Contributor,,,163,0,49,0,2018-10-27,2018-12-31,0,
13604,13946,Technology,Male,Individual Contributor,,,53,0,36,0,2018-10-01,2018-12-31,0,
13605,13952,Technology,Male,Senior Leader,,,515,0,62,0,2018-10-04,2018-12-07,1,2018-12-07 00:00:00
