employee_id,department,gender,job_level,performance_rating,engagement,salary_thousands,tenure_years,age_years,promotion_indicator,record_start_date,record_end_date,termination_indicator,termination_date
17625,Account/Client Management,Female,Individual Contributor,,,86,0,60,0,5/23/2018,12/31/2018,0,
17633,Technology,Male,Individual Contributor,,,144,0,63,0,9/27/2018,12/31/2018,0,
17641,Technology,Female,Individual Contributor,,,158,0,36,0,6/29/2018,12/31/2018,0,
17658,Account/Client Management,Male,Individual Contributor,,,163,0,41,0,7/31/2018,12/31/2018,0,
17659,Technology,Female,Manager,,,224,0,52,0,10/26/2018,12/31/2018,0,
17673,Account/Client Management,Female,Executive,,,2740,0,36,0,3/9/2018,12/31/2018,0,
17691,Account/Client Management,Male,Manager,,,179,0,46,0,8/24/2018,12/31/2018,0,
17695,Technology,Male,Individual Contributor,,,86,0,50,0,3/22/2018,12/31/2018,0,
17699,Technology,Female,Executive,,,2839,0,41,0,2/19/2018,4/3/2018,1,4/3/2018 0:00
17704,Account/Client Management,Male,Individual Contributor,,,38,0,23,0,6/13/2018,12/31/2018,0,
17706,Account/Client Management,Female,Individual Contributor,,,162,0,59,0,9/15/2018,12/31/2018,0,
17707,Account/Client Management,Male,Senior Leader,,,516,0,46,0,4/7/2018,12/31/2018,0,
17728,Technology,Male,Executive,,,4624,0,56,0,4/24/2018,12/31/2018,0,
17736,Technology,Female,Senior Leader,,,1026,0,39,0,5/18/2018,12/31/2018,0,
17737,Technology,Female,Individual Contributor,,,168,0,31,0,6/7/2018,12/31/2018,0,
17755,Account/Client Management,Male,Executive,,,7356,0,42,0,4/15/2018,12/31/2018,0,
17761,"Corporate Admin (HR, Finance, etc)",Female,Manager,,,180,0,55,0,4/8/2018,12/31/2018,0,
17765,Technology,Male,Manager,,,126,0,30,0,4/7/2018,12/31/2018,0,
17776,Account/Client Management,Male,Individual Contributor,,,159,0,50,0,6/9/2018,8/26/2018,1,8/26/2018 0:00
17779,Technology,Female,Manager,,,253,0,41,0,9/25/2018,10/4/2018,1,10/4/2018 0:00
17783,Technology,Male,Individual Contributor,,,94,0,24,0,10/22/2018,12/31/2018,0,
17784,Technology,Female,Executive,,,1626,0,41,0,2/11/2018,12/31/2018,0,
17788,Account/Client Management,Female,Executive,,,4081,0,39,0,6/19/2018,11/11/2018,1,11/11/2018 0:00
17793,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,,,91,0,37,0,8/24/2018,12/31/2018,0,
17808,Technology,Male,Manager,,,192,0,49,0,8/23/2018,12/31/2018,0,
17817,Technology,Male,Manager,,,135,0,32,0,11/26/2018,12/31/2018,0,
17819,Technology,Female,Manager,,,202,0,30,0,9/20/2018,12/31/2018,0,
17827,Technology,Female,Senior Leader,,,504,0,22,0,4/28/2018,12/31/2018,0,
17828,Technology,Male,Individual Contributor,,,172,0,56,0,8/17/2018,12/31/2018,0,
17830,Account/Client Management,Female,Individual Contributor,,,99,0,26,0,8/29/2018,12/31/2018,0,
17839,Technology,Male,Manager,,,201,0,26,0,8/20/2018,12/31/2018,0,
17844,Account/Client Management,Male,Individual Contributor,,,66,0,26,0,6/3/2018,12/31/2018,0,
17847,Technology,Male,Individual Contributor,,,195,0,21,0,7/11/2018,12/31/2018,0,
17852,Technology,Male,Individual Contributor,,,104,0,44,0,1/14/2018,12/31/2018,0,
17858,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,,,75,0,46,0,11/22/2018,12/31/2018,0,
17866,Technology,Male,Individual Contributor,,,62,0,61,0,2/22/2018,12/31/2018,0,
17872,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,,,154,0,55,0,9/15/2018,12/31/2018,0,
17878,Technology,Male,Individual Contributor,,,80,0,42,0,6/4/2018,12/31/2018,0,
17879,Technology,Male,Manager,,,310,0,40,0,9/1/2018,12/31/2018,0,
17881,Technology,Male,Individual Contributor,,,196,0,46,0,8/24/2018,12/31/2018,0,
17908,Technology,Male,Manager,,,424,0,28,0,4/11/2018,12/31/2018,0,
17910,Technology,Female,Individual Contributor,,,67,0,27,0,5/26/2018,12/31/2018,0,
17916,Account/Client Management,Male,Individual Contributor,,,126,0,52,0,4/9/2018,6/24/2018,1,6/24/2018 0:00
17927,Technology,Male,Senior Leader,,,1302,0,59,0,10/22/2018,12/31/2018,0,
17940,Technology,Male,Manager,,,221,0,24,0,9/6/2018,12/31/2018,0,
17950,Technology,Male,Manager,,,144,0,31,0,10/15/2018,12/31/2018,0,
17951,Technology,Male,Individual Contributor,,,65,0,55,0,2/4/2018,12/31/2018,0,
17962,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,,,86,0,24,0,10/9/2018,12/31/2018,0,
17970,Technology,Female,Individual Contributor,,,163,0,31,0,11/18/2018,12/31/2018,0,
17971,Technology,Female,Manager,,,269,0,46,0,4/28/2018,12/31/2018,0,
17987,Account/Client Management,Male,Individual Contributor,,,147,0,52,0,10/22/2018,12/31/2018,0,
17993,Technology,Female,Individual Contributor,,,66,0,64,0,4/22/2018,12/31/2018,0,
17996,Technology,Male,Individual Contributor,,,92,0,26,0,7/9/2018,12/31/2018,0,
18011,Account/Client Management,Male,Senior Leader,,,694,0,22,0,6/2/2018,12/31/2018,0,
18012,Technology,Male,Individual Contributor,,,161,0,61,0,4/12/2018,12/31/2018,0,
18016,Technology,Male,Individual Contributor,,,187,0,64,0,8/5/2018,12/31/2018,0,
18025,Account/Client Management,Female,Individual Contributor,,,132,0,45,0,8/19/2018,12/31/2018,0,
18029,Technology,Male,Manager,,,177,0,60,0,6/18/2018,12/31/2018,0,
18032,Technology,Female,Senior Leader,,,859,0,62,0,3/29/2018,12/31/2018,0,
18035,Account/Client Management,Female,Individual Contributor,,,80,0,24,0,3/22/2018,12/31/2018,0,
18042,Technology,Male,Manager,,,146,0,38,0,5/15/2018,12/31/2018,0,
18057,Technology,Female,Executive,,,10525,0,46,0,4/11/2018,12/31/2018,0,
18059,Account/Client Management,Female,Individual Contributor,,,111,0,64,0,2/26/2018,12/31/2018,0,
18064,"Corporate Admin (HR, Finance, etc)",Male,Manager,,,265,0,21,0,5/3/2018,10/12/2018,1,10/12/2018 0:00
18072,Account/Client Management,Female,Executive,,,1992,0,33,0,6/2/2018,12/31/2018,0,
18082,Account/Client Management,Male,Individual Contributor,,,194,0,21,0,10/16/2018,12/31/2018,0,
18088,Technology,Male,Manager,,,278,0,35,0,11/14/2018,12/31/2018,0,
18100,Technology,Female,Senior Leader,,,570,0,27,0,11/19/2018,12/31/2018,0,
18107,Technology,Female,Senior Leader,,,554,0,45,0,1/5/2018,12/31/2018,0,
18116,Technology,Male,Senior Leader,,,712,0,63,0,8/27/2018,12/31/2018,0,
18117,"Corporate Admin (HR, Finance, etc)",Female,Manager,,,193,0,53,0,4/26/2018,12/31/2018,0,
18139,Technology,Male,Senior Leader,,,952,0,38,0,7/28/2018,12/31/2018,0,
18142,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,,,88,0,62,0,7/3/2018,12/31/2018,0,
18166,Technology,Male,Individual Contributor,,,137,0,27,0,3/12/2018,12/31/2018,0,
18168,Technology,Female,Individual Contributor,,,191,0,36,0,11/3/2018,12/31/2018,0,
18169,Technology,Male,Individual Contributor,,,123,0,54,0,8/29/2018,12/31/2018,0,
18172,Technology,Male,Manager,,,169,0,64,0,5/25/2018,12/31/2018,0,
18183,Account/Client Management,Female,Individual Contributor,,,143,0,61,0,10/22/2018,12/31/2018,0,
18195,Account/Client Management,Female,Individual Contributor,,,70,0,29,0,7/31/2018,12/31/2018,0,
18211,Technology,Male,Individual Contributor,,,187,0,46,0,5/27/2018,12/31/2018,0,
18213,Technology,Male,Individual Contributor,,,108,0,53,0,9/22/2018,12/31/2018,0,
18219,"Corporate Admin (HR, Finance, etc)",Female,Senior Leader,,,838,0,55,0,2/16/2018,7/15/2018,1,7/15/2018 0:00
18222,Technology,Male,Executive,,,3596,0,25,0,3/8/2018,12/31/2018,0,
18228,Technology,Male,Executive,,,2153,0,31,0,7/11/2018,12/31/2018,0,
18230,Technology,Female,Individual Contributor,,,105,0,30,0,3/4/2018,12/31/2018,0,
18244,Technology,Male,Executive,,,3993,0,21,0,5/14/2018,9/18/2018,1,9/18/2018 0:00
18246,Account/Client Management,Male,Individual Contributor,,,197,0,61,0,6/22/2018,12/31/2018,0,
18248,Account/Client Management,Female,Manager,,,373,0,33,0,11/5/2018,12/31/2018,0,
18254,Technology,Male,Individual Contributor,,,147,0,45,0,6/3/2018,9/30/2018,1,9/30/2018 0:00
18257,Technology,Male,Individual Contributor,,,73,0,21,0,1/27/2018,12/31/2018,0,
18261,Technology,Female,Individual Contributor,,,150,0,56,0,6/16/2018,12/31/2018,0,
18279,Technology,Female,Individual Contributor,,,178,0,24,0,3/21/2018,12/31/2018,0,
18291,Technology,Female,Manager,,,114,0,25,0,11/26/2018,12/31/2018,0,
18295,Technology,Male,Individual Contributor,,,71,0,61,0,10/11/2018,12/31/2018,0,
18296,Account/Client Management,Male,Senior Leader,,,876,0,34,0,7/3/2018,12/31/2018,0,
18298,Technology,Female,Manager,,,228,0,34,0,9/2/2018,9/29/2018,1,9/29/2018 0:00
18301,Technology,Male,Individual Contributor,,,150,0,58,0,8/21/2018,12/31/2018,0,
18303,Account/Client Management,Male,Senior Leader,,,638,0,29,0,5/25/2018,12/31/2018,0,
18315,Account/Client Management,Male,Individual Contributor,,,111,0,28,0,10/23/2018,12/31/2018,0,
18321,Account/Client Management,Male,Individual Contributor,,,172,0,37,0,10/22/2018,12/31/2018,0,
18322,"Corporate Admin (HR, Finance, etc)",Female,Senior Leader,,,827,0,50,0,10/28/2018,12/31/2018,0,
18323,Technology,Male,Individual Contributor,,,98,0,21,0,6/2/2018,12/31/2018,0,
18328,Technology,Female,Manager,,,286,0,58,0,6/5/2018,12/31/2018,0,
18332,Account/Client Management,Male,Executive,,,11040,0,55,0,1/9/2018,12/31/2018,0,
18333,Technology,Female,Senior Leader,,,579,0,40,0,8/2/2018,12/31/2018,0,
18343,Account/Client Management,Male,Executive,,,8143,0,39,0,1/17/2018,8/14/2018,1,8/14/2018 0:00
18344,Account/Client Management,Male,Individual Contributor,,,123,0,32,0,2/21/2018,3/22/2018,1,3/22/2018 0:00
18348,Technology,Male,Individual Contributor,,,174,0,62,0,3/16/2018,12/31/2018,0,
18352,Account/Client Management,Male,Individual Contributor,,,190,0,63,0,6/23/2018,12/31/2018,0,
18362,Technology,Female,Individual Contributor,,,195,0,36,0,8/27/2018,12/31/2018,0,
18369,Technology,Female,Individual Contributor,,,74,0,41,0,10/20/2018,12/31/2018,0,
18371,Account/Client Management,Male,Individual Contributor,,,46,0,59,0,3/1/2018,12/31/2018,0,
18374,"Corporate Admin (HR, Finance, etc)",Female,Manager,,,369,0,40,0,11/10/2018,12/31/2018,0,
18402,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,,,38,0,28,0,11/23/2018,12/31/2018,0,
18406,Technology,Female,Senior Leader,,,935,0,62,0,5/4/2018,12/31/2018,0,
18415,Technology,Male,Individual Contributor,,,179,0,37,0,8/20/2018,12/31/2018,0,
18421,Technology,Female,Manager,,,334,0,35,0,2/2/2018,12/31/2018,0,
18424,Technology,Female,Executive,,,11873,0,63,0,1/28/2018,12/31/2018,0,
18430,Account/Client Management,Male,Individual Contributor,,,104,0,24,0,6/11/2018,12/31/2018,0,
18433,Account/Client Management,Male,Individual Contributor,,,154,0,29,0,5/8/2018,12/31/2018,0,
18439,Account/Client Management,Male,Manager,,,246,0,40,0,7/3/2018,12/31/2018,0,
18449,Technology,Female,Manager,,,197,0,57,0,3/24/2018,6/1/2018,1,6/1/2018 0:00
18452,Technology,Male,Manager,,,364,0,57,0,11/28/2018,12/31/2018,0,
18453,Technology,Male,Senior Leader,,,994,0,54,0,8/28/2018,9/21/2018,1,9/21/2018 0:00
18455,Technology,Male,Manager,,,253,0,62,0,10/9/2018,12/31/2018,0,
18457,Technology,Male,Individual Contributor,,,191,0,24,0,10/1/2018,12/31/2018,0,
18460,Technology,Male,Executive,,,5381,0,59,0,3/21/2018,12/31/2018,0,
18461,Technology,Male,Individual Contributor,,,63,0,53,0,11/17/2018,12/31/2018,0,
18464,Technology,Male,Individual Contributor,,,168,0,45,0,7/6/2018,12/31/2018,0,
18476,Technology,Male,Individual Contributor,,,199,0,42,0,5/2/2018,12/31/2018,0,
18479,Technology,Male,Manager,,,434,0,32,0,9/4/2018,12/31/2018,0,
18480,Technology,Female,Manager,,,165,0,63,0,10/13/2018,12/31/2018,0,
18484,Account/Client Management,Female,Individual Contributor,,,78,0,55,0,2/10/2018,12/31/2018,0,
18493,Technology,Male,Manager,,,281,0,38,0,1/6/2018,12/31/2018,0,
18503,Technology,Male,Executive,,,5827,0,46,0,6/28/2018,12/31/2018,0,
18507,Technology,Male,Individual Contributor,,,131,0,22,0,2/17/2018,8/5/2018,1,8/5/2018 0:00
18525,Technology,Male,Individual Contributor,,,145,0,42,0,10/29/2018,12/31/2018,0,
18533,Technology,Male,Individual Contributor,,,183,0,61,0,7/26/2018,12/31/2018,0,
18535,Technology,Female,Individual Contributor,,,147,0,31,0,1/25/2018,12/31/2018,0,
18547,Account/Client Management,Female,Individual Contributor,,,110,0,61,0,5/19/2018,12/31/2018,0,
18563,Technology,Male,Senior Leader,,,824,0,39,0,3/4/2018,12/31/2018,0,
18565,Technology,Male,Individual Contributor,,,177,0,25,0,5/28/2018,12/31/2018,0,
18570,Account/Client Management,Male,Individual Contributor,,,172,0,59,0,1/17/2018,12/31/2018,0,
18573,Technology,Male,Individual Contributor,,,144,0,27,0,11/12/2018,12/31/2018,0,
18574,"Corporate Admin (HR, Finance, etc)",Female,Manager,,,191,0,35,0,6/26/2018,12/31/2018,0,
18582,Technology,Male,Senior Leader,,,1060,0,26,0,4/23/2018,9/22/2018,1,9/22/2018 0:00
18588,Technology,Female,Manager,,,157,0,50,0,6/15/2018,12/31/2018,0,
18618,Technology,Male,Individual Contributor,,,152,0,63,0,7/5/2018,12/31/2018,0,
18624,Account/Client Management,Male,Individual Contributor,,,73,0,33,0,3/11/2018,12/31/2018,0,
18632,Technology,Male,Individual Contributor,,,102,0,38,0,2/25/2018,12/31/2018,0,
18633,Account/Client Management,Female,Manager,,,331,0,51,0,11/17/2018,12/31/2018,0,
18644,Technology,Female,Manager,,,152,0,63,0,7/7/2018,12/31/2018,0,
18649,Technology,Female,Individual Contributor,,,187,0,50,0,6/20/2018,12/31/2018,0,
18650,Account/Client Management,Female,Executive,,,10259,0,34,0,7/4/2018,12/31/2018,0,
18652,Technology,Male,Individual Contributor,,,127,0,60,0,6/30/2018,12/31/2018,0,
18654,Technology,Female,Manager,,,251,0,21,0,3/14/2018,12/31/2018,0,
18656,Technology,Male,Individual Contributor,,,148,0,59,0,8/26/2018,12/31/2018,0,
18660,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,,,192,0,52,0,8/2/2018,12/31/2018,0,
18675,Technology,Male,Individual Contributor,,,197,0,46,0,2/19/2018,12/31/2018,0,
18689,Account/Client Management,Male,Individual Contributor,,,37,0,40,0,3/1/2018,12/31/2018,0,
18692,Account/Client Management,Female,Manager,,,297,0,62,0,5/19/2018,6/11/2018,1,6/11/2018 0:00
18703,Technology,Male,Senior Leader,,,624,0,64,0,2/22/2018,12/31/2018,0,
18708,Technology,Male,Individual Contributor,,,156,0,35,0,8/31/2018,12/31/2018,0,
18711,Technology,Female,Manager,,,127,0,57,0,11/1/2018,12/31/2018,0,
18712,Technology,Male,Individual Contributor,,,199,0,49,0,1/10/2018,12/31/2018,0,
18721,Account/Client Management,Female,Individual Contributor,,,178,0,54,0,4/8/2018,12/31/2018,0,
18731,Technology,Female,Individual Contributor,,,189,0,49,0,8/10/2018,10/21/2018,1,10/21/2018 0:00
18734,Technology,Male,Manager,,,211,0,50,0,7/30/2018,12/31/2018,0,
18739,Account/Client Management,Male,Executive,,,9911,0,48,0,8/12/2018,12/31/2018,0,
18751,Technology,Male,Individual Contributor,,,132,0,41,0,9/26/2018,12/31/2018,0,
18754,Account/Client Management,Male,Manager,,,398,0,33,0,9/11/2018,12/31/2018,0,
18769,"Corporate Admin (HR, Finance, etc)",Male,Manager,,,446,0,37,0,10/5/2018,11/4/2018,1,11/4/2018 0:00
18774,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,,,132,0,36,0,8/11/2018,11/21/2018,1,11/21/2018 0:00
18775,"Corporate Admin (HR, Finance, etc)",Female,Manager,,,448,0,22,0,3/12/2018,12/31/2018,0,
18805,Account/Client Management,Male,Individual Contributor,,,86,0,30,0,2/6/2018,12/31/2018,0,
18810,Technology,Female,Executive,,,828,0,62,0,10/19/2018,12/31/2018,0,
18814,"Corporate Admin (HR, Finance, etc)",Male,Individual Contributor,,,169,0,26,0,9/26/2018,12/31/2018,0,
18823,Technology,Male,Manager,,,137,0,52,0,6/28/2018,12/31/2018,0,
18826,Technology,Female,Manager,,,225,0,36,0,4/7/2018,12/31/2018,0,
18833,Technology,Male,Individual Contributor,,,61,0,28,0,2/25/2018,12/31/2018,0,
18847,Account/Client Management,Female,Individual Contributor,,,68,0,40,0,7/3/2018,12/31/2018,0,
18849,Technology,Male,Senior Leader,,,781,0,32,0,6/22/2018,12/31/2018,0,
18853,Technology,Male,Manager,,,183,0,25,0,2/6/2018,12/31/2018,0,
18858,Technology,Male,Individual Contributor,,,71,0,64,0,7/27/2018,12/31/2018,0,
18870,Technology,Female,Individual Contributor,,,149,0,56,0,5/1/2018,12/31/2018,0,
18877,Technology,Female,Individual Contributor,,,161,0,23,0,4/4/2018,12/31/2018,0,
18880,Account/Client Management,Male,Manager,,,427,0,58,0,10/28/2018,12/31/2018,0,
18894,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,,,161,0,56,0,9/26/2018,12/31/2018,0,
18896,Account/Client Management,Male,Individual Contributor,,,90,0,27,0,8/19/2018,12/3/2018,1,12/3/2018 0:00
18908,Account/Client Management,Female,Manager,,,236,0,23,0,9/24/2018,10/8/2018,1,10/8/2018 0:00
18910,Technology,Male,Individual Contributor,,,111,0,62,0,6/26/2018,12/31/2018,0,
18921,Technology,Female,Individual Contributor,,,149,0,40,0,8/15/2018,12/31/2018,0,
18927,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,,,92,0,48,0,11/6/2018,12/31/2018,0,
18930,Technology,Female,Individual Contributor,,,95,0,60,0,6/30/2018,12/31/2018,0,
18942,Account/Client Management,Male,Executive,,,9923,0,51,0,6/14/2018,12/31/2018,0,
18950,Technology,Male,Senior Leader,,,512,0,29,0,2/4/2018,12/31/2018,0,
18951,Account/Client Management,Female,Individual Contributor,,,42,0,61,0,3/19/2018,12/31/2018,0,
18956,Account/Client Management,Male,Manager,,,173,0,50,0,7/20/2018,12/31/2018,0,
18957,Account/Client Management,Female,Senior Leader,,,904,0,43,0,1/28/2018,12/31/2018,0,
18962,Account/Client Management,Female,Executive,,,1049,0,21,0,10/24/2018,12/31/2018,0,
18980,Account/Client Management,Female,Individual Contributor,,,99,0,48,0,7/20/2018,9/6/2018,1,9/6/2018 0:00
18981,Technology,Female,Individual Contributor,,,133,0,40,0,3/14/2018,12/31/2018,0,
18988,Technology,Female,Manager,,,272,0,46,0,4/14/2018,12/31/2018,0,
18993,"Corporate Admin (HR, Finance, etc)",Female,Individual Contributor,,,93,0,35,0,11/16/2018,12/31/2018,0,
18994,Technology,Male,Individual Contributor,,,80,0,56,0,5/5/2018,12/31/2018,0,
19009,Account/Client Management,Female,Executive,,,8240,0,52,0,6/4/2018,12/31/2018,0,
19014,Technology,Female,Individual Contributor,,,179,0,32,0,1/14/2018,12/31/2018,0,
19018,Technology,Female,Manager,,,135,0,59,0,4/28/2018,12/31/2018,0,
19022,Technology,Male,Executive,,,989,0,60,0,8/31/2018,12/31/2018,0,
19036,Technology,Male,Individual Contributor,,,149,0,43,0,9/17/2018,12/31/2018,0,
19039,Technology,Male,Manager,,,344,0,32,0,11/23/2018,12/31/2018,0,
19048,Technology,Female,Executive,,,547,0,31,0,6/14/2018,12/31/2018,0,
19050,Technology,Male,Manager,,,255,0,22,0,6/7/2018,12/31/2018,0,
19058,Technology,Female,Executive,,,1237,0,38,0,7/17/2018,12/31/2018,0,
19063,Technology,Male,Individual Contributor,,,114,0,32,0,11/18/2018,12/31/2018,0,
19064,Technology,Female,Senior Leader,,,876,0,60,0,5/14/2018,12/31/2018,0,
19065,Technology,Male,Individual Contributor,,,179,0,34,0,9/1/2018,12/31/2018,0,
19071,Technology,Male,Individual Contributor,,,173,0,54,0,10/8/2018,12/31/2018,0,
19080,Account/Client Management,Female,Individual Contributor,,,134,0,43,0,8/6/2018,11/14/2018,1,11/14/2018 0:00
19092,Account/Client Management,Female,Individual Contributor,,,139,0,60,0,2/28/2018,12/31/2018,0,
19101,Technology,Female,Individual Contributor,,,180,0,38,0,5/7/2018,12/31/2018,0,
19114,Technology,Male,Individual Contributor,,,141,0,63,0,10/17/2018,12/31/2018,0,
19129,Technology,Male,Individual Contributor,,,70,0,21,0,4/21/2018,12/31/2018,0,
19141,Technology,Male,Manager,,,441,0,28,0,1/14/2018,8/9/2018,1,8/9/2018 0:00
19143,Account/Client Management,Male,Manager,,,354,0,22,0,7/8/2018,12/31/2018,0,
19145,Account/Client Management,Female,Manager,,,264,0,49,0,2/10/2018,8/17/2018,1,8/17/2018 0:00
19151,Technology,Male,Individual Contributor,,,113,0,48,0,3/20/2018,12/31/2018,0,
19153,Technology,Male,Executive,,,1114,0,53,0,4/2/2018,12/31/2018,0,
19157,Technology,Male,Individual Contributor,,,94,0,51,0,9/10/2018,12/31/2018,0,
19173,Account/Client Management,Male,Senior Leader,,,993,0,47,0,4/23/2018,12/31/2018,0,
19178,"Corporate Admin (HR, Finance, etc)",Female,Manager,,,390,0,28,0,3/12/2018,12/31/2018,0,
